frame,x_bz_first,n_bz,n_et
1977,0.28,7,18
1978,0.3333333333333333,9,18
1979,0.34615384615384615,9,17
1980,0.32,8,17
1981,0.3076923076923077,8,18
1982,0.3333333333333333,9,18
1983,0.32142857142857145,9,19
1984,0.37037037037037035,10,17
1985,0.38461538461538464,10,16
1986,0.38461538461538464,10,16
1987,0.36,9,16
1988,0.48,12,13
1989,0.42857142857142855,12,16
1990,0.4444444444444444,12,15
1991,0.4482758620689655,13,16
1992,0.48148148148148145,13,14
1993,0.4074074074074074,11,16
1994,0.40625,13,19
1995,0.4444444444444444,12,15
1996,0.44,11,14
1997,0.5,11,11
1998,0.4583333333333333,11,13
1999,0.44,11,14
